timestamp,AmbientLightSensor,DecibelSource,PitchSensor,AccX,AccY,AccZ
1763074364207,3.0,,,9.91200065612793,,-1.3410000801086426
1763074364223,,,,10.450950622558594,-0.9709500670433044,-1.3510500192642212
1763074364234,,34.53648935308688,76.66451590401785,,,
1763074364243,,,,10.70205020904541,-0.6550500392913818,-1.3549500703811646
1763074364262,,,,11.356050491333008,-0.9139500260353088,-1.336050033569336
1763074364273,,29.667686209438692,,,,
1763074364281,,,,,-1.76895010471344,
1763074364282,,,,11.686050415039062,,-1.3429501056671143
1763074364301,,,,12.405000686645508,-2.2639501094818115,-1.3510500192642212
1763074364307,3.0,,,,,
1763074364314,,26.34589216154882,,,,
1763074364315,,,0.0,,,
1763074364322,,,,13.065000534057617,-2.281050205230713,-1.3339500427246094
1763074364340,,,,,-2.2789502143859863,
1763074364341,,,,13.08495044708252,,-1.8510000705718994
1763074364355,,47.43816578096333,,,,
1763074364359,,,,,-2.2789502143859863,
1763074364361,,,,13.338000297546387,,-1.831950068473816
1763074364379,,,,13.62600040435791,-2.968050241470337,-1.8370500802993774
1763074364393,,78.84617606698349,,,,
1763074364398,,,,,-3.255000114440918,
1763074364400,,,,13.6399507522583,,-2.3389501571655273
1763074364407,3.0,,,,,
1763074364418,,,,13.6399507522583,-3.255000114440918,-2.325000047683716
1763074364433,,48.0971632601371,,,,
1763074364439,,,520.3577386765253,14.373001098632812,-2.8530001640319824,-2.320050001144409
1763074364457,,,,15.36405086517334,-2.013000011444092,-2.323050022125244
1763074364474,,52.43837980609135,520.3577386765253,,,
1763074364476,,,,,-0.9930000305175781,-2.3370001316070557
1763074364477,,,,15.36600112915039,,
1763074364496,,,,14.350950241088867,-0.5620500445365906,-2.3370001316070557
1763074364508,3.0,,,,,
1763074364513,,67.18758093679773,520.3577386765253,,,
1763074364515,,,,13.834051132202148,-0.8350500464439392,-2.3269500732421875
1763074364517,,,262.2265625,,,
1763074364529,2.0,,,,,
1763074364535,,,,13.855950355529785,-1.8259501457214355,-2.3179500102996826
1763074364553,,76.34180128732953,262.2265625,,,
1763074364560,,,,13.195050239562988,-2.76705002784729,-2.335050106048584
1763074364574,,,,12.283050537109375,-3.68595027923584,-2.325000047683716
1763074364593,,54.965417629416216,262.2265625,,-4.110000133514404,
1763074364594,,,,11.119050979614258,,-1.908000111579895
1763074364608,2.0,,,,,
1763074364613,,,,,-4.5199503898620605,
1763074364614,,,,10.077000617980957,,-1.6350001096725464
1763074364632,,,,,-4.836000442504883,-1.6210501194000244
1763074364633,,49.64864307144339,,9.754050254821777,,
1763074364652,,,,,-4.849950313568115,
1763074364653,,,,8.89905071258545,,-1.6309500932693481
1763074364672,,,,8.008950233459473,-4.836000442504883,-1.1470500230789185
1763074364673,,59.02585043190017,,,,
1763074364691,,,,7.3690505027771,-5.122950077056885,-0.5290500521659851
1763074364709,2.0,,,,,
1763074364710,,,,7.378950119018555,-5.812950134277344,-0.520050048828125
1763074364713,,63.50779998780192,,,,
1763074364715,,,151.591796875,,,
1763074364729,,,,,-6.057000160217285,
1763074364730,,,,7.384050369262695,,-0.5149500370025635
1763074364749,,,,7.3909502029418945,-6.064050197601318,-0.5080500245094299
1763074364754,,42.58455622309757,151.591796875,,,
1763074364769,,,,6.94605016708374,-6.567000389099121,-0.2850000262260437
1763074364794,,33.47788753693734,151.591796875,,,
1763074364797,,,130.60546875,,,
1763074364800,,,,6.961950302124023,-7.113000392913818,-0.26805001497268677
1763074364808,,,,7.261950492858887,-7.579950332641602,-0.28005000948905945
1763074364809,2.0,,,,,
1763074364827,,,,,-8.197050094604492,
1763074364828,,,,7.261950492858887,,-0.2850000262260437
1763074364834,,31.23602223773727,130.60546875,,,
1763074364847,,,,,-8.203949928283691,
