AccX,AccY,AccZ,atividade,atividade_lb
4.065000057220459,6.211050510406494,13.942950248718262,Caminhando,1
10.50105094909668,11.044950485229492,5.640000343322754,Caminhando,1
-5.479950428009033,-42.652950286865234,4.491000175476074,Correndo,2
-6.175950527191162,-45.08100128173828,3.886950254440308,Correndo,2
23.53095054626465,-34.450950622558594,-3.886050224304199,Correndo,2
39.6280517578125,-24.373050689697266,-5.349000453948975,Correndo,2
55.035003662109375,-11.14905071258545,-5.341950416564941,Correndo,2
62.49795150756836,12.955050468444824,-5.361000061035156,Correndo,2
60.76695251464844,23.356050491333008,-5.371050357818604,Correndo,2
50.93400192260742,31.149002075195312,-5.359050273895264,Correndo,2
1.9459501504898071,24.22800064086914,-2.433000087738037,Correndo,2
-4.122000217437744,24.21600151062012,-0.831000030040741,Correndo,2
-0.0760500058531761,2.0850000381469727,9.391950607299805,Andando,0
9.883050918579102,-6.193050384521484,0.6190500259399414,Andando,0
9.856950759887695,-8.302950859069824,-0.1030500084161758,Andando,0
16.951051712036133,-0.7270500063896179,-2.505000114440918,Andando,0
14.725050926208496,-1.7730001211166382,-1.1730000972747805,Andando,0
13.201951026916504,-2.50095009803772,-2.1859500408172607,Andando,0
13.707000732421877,-1.86900007724762,-1.5109500885009766,Andando,0
12.76395034790039,-6.394050121307373,-1.647000074386597,Andando,0
9.424050331115724,-6.20805025100708,-1.054050087928772,Andando,0
9.53895092010498,-4.16100025177002,-1.8079501390457156,Andando,0
-4.369050025939941,1.5490500926971436,3.2530500888824463,Caminhando,1
-3.576000213623047,4.43595027923584,6.775050163269043,Caminhando,1
-5.947050094604492,1.6849501132965088,2.7240002155303955,Caminhando,1
-9.523950576782228,1.7070001363754272,6.541950225830078,Caminhando,1
6.630000114440918,2.0659501552581787,7.62000036239624,Caminhando,1
7.16100025177002,8.911050796508789,8.211000442504883,Caminhando,1
0.9049500226974488,5.017950057983398,13.929000854492188,Caminhando,1
-1.680000066757202,4.386000156402588,0.9919500350952148,Caminhando,1
-10.867050170898438,4.422000408172607,2.9509501457214355,Caminhando,1
-1.2130500078201294,4.084050178527832,11.214000701904297,Caminhando,1
-9.106950759887695,24.232051849365234,4.060050010681152,Correndo,2
-10.278000831604004,27.83805084228516,4.984050273895264,Correndo,2
58.21695327758789,14.758050918579102,15.468000411987305,Correndo,2
50.80395126342773,9.378000259399414,15.48495101928711,Correndo,2
20.57205009460449,-18.676950454711918,15.504000663757324,Correndo,2
-3.66195011138916,-39.127052307128906,6.013050079345703,Correndo,2
-3.66195011138916,-41.95695114135742,5.452950477600098,Correndo,2
-11.973000526428224,-44.55705261230469,-0.2280000150203704,Correndo,2
-11.950950622558594,-43.63005065917969,-5.062050342559815,Correndo,2
29.671951293945312,-23.188051223754883,-9.247050285339355,Correndo,2
6.607950210571289,-1.218000054359436,-0.8190000653266907,Andando,0
8.758049964904785,-5.238000392913818,-0.3190500140190124,Andando,0
8.716950416564941,-0.2359500080347061,-3.690000057220459,Andando,0
-1.6150500774383545,-0.6700500249862671,9.705000877380373,Andando,0
10.257000923156738,-7.156050205230713,-1.4700000286102295,Andando,0
14.422950744628906,2.088000059127808,0.2740500271320343,Andando,0
-0.4210500121116638,-0.7849500179290771,9.829950332641602,Andando,0
9.424050331115724,1.0390501022338867,-2.445000171661377,Andando,0
9.915000915527344,-0.7200000286102295,-1.963050127029419,Andando,0
7.111050128936768,-5.758050441741943,-2.87595009803772,Andando,0
0.0430500023066997,3.328050136566162,9.466050148010254,Caminhando,1
0.4240500330924988,4.249950408935547,8.082000732421875,Caminhando,1
4.699950218200684,-1.1839500665664673,8.257050514221191,Caminhando,1
3.009000062942505,5.341050148010254,11.379000663757324,Caminhando,1
7.3120503425598145,14.995050430297852,3.181050062179565,Caminhando,1
0.8190000653266907,4.278000354766846,14.73300075531006,Caminhando,1
3.8140501976013184,10.93695068359375,14.511000633239746,Caminhando,1
-3.3100502490997314,2.353049993515014,5.307000160217285,Caminhando,1
4.0219502449035645,5.485050201416016,4.942950248718262,Caminhando,1
3.132000207901001,1.0459500551223757,6.552000522613525,Caminhando,1
48.5920524597168,-4.41195011138916,-9.22800064086914,Correndo,2
52.41300201416016,36.694950103759766,-9.622950553894045,Correndo,2
23.53800201416016,25.36695098876953,-9.643950462341309,Correndo,2
-3.3030002117156982,14.421000480651855,-5.851950168609619,Correndo,2
-10.95300006866455,11.3100004196167,-5.140950202941895,Correndo,2
-13.632000923156738,9.2989501953125,-2.0020501613616943,Correndo,2
-10.615050315856934,11.971050262451172,-0.931950032711029,Correndo,2
-11.743050575256348,13.681050300598145,-0.1339500099420547,Correndo,2
-6.370050430297852,16.38105010986328,3.103950262069702,Correndo,2
44.34705352783203,31.924951553344727,10.380000114440918,Correndo,2
10.65195083618164,-0.697950005531311,-0.8689500689506531,Andando,0
2.0160000324249268,2.482950210571289,8.215950012207031,Andando,0
11.140050888061523,-5.602050304412842,-2.6989500522613525,Andando,0
8.133000373840332,-3.627000093460083,-0.7500000596046448,Andando,0
13.920001029968262,-6.121050357818604,-3.1150500774383545,Andando,0
15.55095100402832,-1.5319501161575315,-2.584050178527832,Andando,0
11.176050186157228,-6.121050357818604,-3.1150500774383545,Andando,0
14.610000610351562,1.1389501094818115,0.6409500241279602,Andando,0
10.896000862121582,-0.9070500135421752,-1.630950093269348,Andando,0
9.438000679016112,-0.3540000021457672,-3.783000230789185,Andando,0
7.627950191497803,1.293000102043152,-0.5389500260353088,Caminhando,1
0.6180000305175781,4.249950408935547,13.246050834655762,Caminhando,1
1.3290001153945925,2.8560001850128174,9.63105010986328,Caminhando,1
2.6650500297546387,0.3850500285625458,12.45900058746338,Caminhando,1
-6.391950130462647,-0.6190500259399414,2.0050501823425293,Caminhando,1
4.597050189971924,-2.206950187683105,6.127950191497803,Caminhando,1
3.6130502223968506,4.981950283050537,8.57805061340332,Caminhando,1
-0.8250000476837158,7.891050338745117,7.378050327301025,Caminhando,1
-0.2220000177621841,3.061950206756592,7.5360002517700195,Caminhando,1
3.268050193786621,-1.180050015449524,14.03700065612793,Caminhando,1
51.69495391845703,19.843950271606445,10.375950813293455,Correndo,2
39.742950439453125,3.438000202178955,10.380000114440918,Correndo,2
23.57400131225586,-12.141000747680664,10.396950721740724,Correndo,2
-3.892050266265869,-32.1739501953125,10.390050888061523,Correndo,2
-3.016050100326538,-35.39895248413086,4.641000270843506,Correndo,2
-9.94005012512207,-38.68095016479492,-5.125950336456299,Correndo,2
6.357000350952148,-33.18600082397461,-6.592050075531006,Correndo,2
25.930051803588867,-25.702051162719727,-8.797050476074219,Correndo,2
47.31300354003906,15.64905071258545,-10.470000267028809,Correndo,2
33.14895248413086,21.08595085144043,-8.797050476074219,Correndo,2
8.181000709533691,-6.982950210571289,-1.390950083732605,Andando,0
13.741050720214844,-1.582050085067749,-2.07105016708374,Andando,0
13.98495101928711,-5.554050445556641,-2.6989500522613525,Andando,0
9.855000495910645,-6.490050315856934,-1.116000056266785,Andando,0
6.463950157165527,-5.8560004234313965,-1.321950078010559,Andando,0
9.771000862121582,-9.26805019378662,-1.603950023651123,Andando,0
9.855000495910645,-5.784000396728516,-2.8729500770568848,Andando,0
4.999050140380859,-5.949000358581543,-0.817050039768219,Andando,0
10.939050674438477,2.9350502490997314,0.3100500106811523,Andando,0
12.667950630187988,-1.4020500183105469,-2.485050201416016,Andando,0
4.116000175476074,15.66300106048584,8.182950019836426,Caminhando,1
0.8689500689506531,-0.1879500150680542,4.323000431060791,Caminhando,1
3.879000186920166,11.848950386047363,7.285050392150879,Caminhando,1
-2.4049501419067383,2.152050018310547,7.111950397491455,Caminhando,1
14.73900032043457,19.31895065307617,0.6760500073432922,Caminhando,1
8.368050575256348,8.136000633239746,9.850950241088867,Caminhando,1
3.0810000896453857,-4.282950401306152,6.918000221252441,Caminhando,1
-2.16795015335083,6.7920002937316895,11.419950485229492,Caminhando,1
8.598000526428223,2.6479501724243164,7.378050327301025,Caminhando,1
9.144000053405762,14.859001159667969,2.794950246810913,Caminhando,1
8.611950874328613,21.86895179748535,-6.9649505615234375,Correndo,2
-13.624950408935549,17.45895004272461,-2.410950183868408,Correndo,2
-14.110950469970703,24.382951736450195,6.637950420379639,Correndo,2
13.129950523376465,-12.262950897216797,9.496950149536133,Correndo,2
-3.282000064849853,-28.410001754760746,2.070000171661377,Correndo,2
-6.169050216674805,-32.48295211791992,-0.5149500370025635,Correndo,2
