relative_time,LinearAccelerometerSensor,AccX,AccY,AccZ
14815,4.304733137660755,4.405050277709961,4.408050060272217,
14839,5.926327443207246,4.7659502029418945,4.132950305938721,-0.2580000162124634
14863,7.719874002881221,4.575000286102295,3.6690001487731934,-2.4589500427246094
14874,9.457286984099055,3.5190000534057617,2.7910501956939697,-4.165050029754639
14894,9.80804069901403,2.6989500522613525,2.16795015335083,-4.089000225067139
14914,9.474456175645056,2.6200501918792725,1.6210501194000244,-3.0049500465393066
14934,9.265200111463797,,1.4389500617980957,-2.39205002784729
14935,,2.4910500049591064,,
14954,8.855604873236974,2.4880502223968506,1.6210501194000244,-1.927950143814087
14974,8.006554779278897,2.920950174331665,2.2669501304626465,-1.4179500341415405
14995,,,,-1.8780001401901245
14996,7.711013685350588,3.6250500679016113,3.0180001258850098,
15014,6.987285784063353,,3.979950189590454,-1.7839500904083252
15015,,4.126950263977051,,
15034,6.53265628550372,4.998000144958496,5.0209503173828125,-1.7959500551223755
15054,5.585020958460703,5.283000469207764,5.842050075531006,-0.9679500460624695
15074,4.030902699732038,4.869000434875488,6.532950401306152,0.5070000290870667
15096,,,,2.731950044631958
15097,1.8104769498784732,4.120050430297852,7.1670002937316895,
15123,1.3079822534937973,4.113000392913818,8.269950866699219,5.592000484466553
15134,3.25980716813702,4.651050090789795,9.508050918579102,7.123050212860107
15156,4.392123906595609,4.044000148773193,10.23705005645752,7.8100504875183105
15175,5.991906747619489,2.3830502033233643,10.86405086517334,8.607000350952148
15195,8.173085810453665,1.1069999933242798,11.821050643920898,9.949050903320312
15214,9.26061567529648,0.5860500335693359,12.685050964355469,10.110000610351562
15234,10.37160427180378,0.8749500513076782,14.07300090789795,10.306050300598145
15254,11.518113839128905,1.194000005722046,15.105000495910645,11.056950569152832
15274,11.870867522112235,1.8439500331878662,15.655050277709961,11.200950622558594
15294,,,,11.359050750732422
15295,11.568772053092163,2.2540500164031982,15.327000617980957,
15314,10.92024692521716,2.104950189590454,14.170950889587402,11.835000991821289
15334,10.138455715825652,,,
15339,,1.1770501136779785,12.292950630187988,11.950050354003906
15359,9.083853983758337,0.700950026512146,11.359950065612793,10.983000755310059
15374,8.077242834447942,,,
15383,,1.1500500440597534,11.080050468444824,10.222050666809082
15395,6.901363801935104,,,
15399,,3.037950038909912,11.07705020904541,9.660000801086426
15414,5.847091943170941,,,
15419,,4.206000328063965,10.648950576782227,8.917950630187988
15434,4.088854476074402,,,
15443,,4.857000350952148,9.799050331115723,7.365000247955322
15455,2.4051072020242175,,,
15460,,4.552950382232666,8.754000663757324,5.910000324249268
15474,0.636293936525813,,,
15480,,,,4.7470502853393555
15481,,4.361999988555908,7.6870503425598145,
15494,0.8469259746455033,,,
15500,,4.266000270843506,6.801000118255615,4.063050270080566
15514,1.8732738178387969,,,
15519,,,,3.268050193786621
15520,,4.4569501876831055,6.067050457000732,
15535,3.1155911519346025,,,
15540,,4.052999973297119,5.325000286102295,2.263050079345703
15554,4.288323121536219,,,
15559,,,4.600050449371338,1.1700000762939453
15560,,3.6439502239227295,,
15574,5.33653816651405,,,
15579,,3.2280001640319824,4.06095027923584,0.3949500322341919
15594,5.763359472429883,,,
15599,,3.28695011138916,3.7480502128601074,0.08100000023841858
15617,6.649873213168857,,,
15619,,,,-0.7549500465393066
15620,,3.2779500484466553,3.2599501609802246,
15640,7.416572684503367,,,
15641,,3.280050039291382,2.874000072479248,-1.4850000143051147
15656,8.126563288610326,,,
15661,,,,-1.9210500717163086
15662,,3.121950149536133,2.26200008392334,
15674,8.984847134333657,,,
15679,,2.2270500659942627,1.852950096130371,-2.6700000762939453
15694,9.312664670576385,,,
15699,,1.537950038909912,1.7400001287460327,-2.430000066757202
15714,8.471367575752785,,,
15719,,,,-1.456950068473816
15720,,2.0239500999450684,2.142000198364258,
15735,7.828342823036078,,,
15740,,2.9260501861572266,2.7090001106262207,-1.6669501066207886
15755,7.406906678265046,,,
15761,,,,-1.5949500799179077
15762,,4.113000392913818,3.3600001335144043,
15775,6.6401840961167835,,,
15780,,4.302000045776367,4.039950370788574,-1.171950101852417
15795,5.843581906109318,,,
15800,,,,-0.3439500033855438
15804,,3.7609500885009766,4.462950229644775,
15815,4.246625570420774,,,
15820,,3.100950241088867,5.278950214385986,1.5649501085281372
15835,2.0515114492440434,,,
15839,,,,3.0960001945495605
15840,,3.9910502433776855,6.804000377655029,
15855,0.8404328874779308,,,
15861,,5.875950336456299,8.494950294494629,3.976950168609619
15875,3.3804712100248158,,,
15880,,7.288050174713135,10.285050392150879,4.34505033493042
15895,4.335311047087625,,,
15901,,,11.14905071258545,5.002950191497803
15902,,6.673050403594971,,
15915,4.851708549721472,,,
15919,,,,6.0420002937316895
15920,,5.185050010681152,11.790000915527344,
15935,6.570376655546617,,,
15940,,4.222949981689453,12.802950859069824,7.588050365447998
15955,8.116973198566692,,,
15960,,3.000000238418579,13.37700080871582,8.920950889587402
15975,9.417873564040967,,,
15980,,2.1510000228881836,13.980000495910645,9.427950859069824
15999,10.426004806871621,,,
16002,,,14.35995101928711,10.030950546264648
16003,,1.0399500131607056,,
16015,11.657565536102108,,,
16020,,0.34200000762939453,14.386950492858887,11.695950508117676
16035,12.41112017227551,,,
16040,,0.07395000010728836,14.07300090789795,12.811050415039062
16055,12.192364939476787,,,
16060,,0.05700000375509262,13.461000442504883,12.667950630187988
16075,11.138167571708946,,,
16080,,0.1980000138282776,12.691950798034668,11.902050971984863
16095,9.999091297824346,,,
16100,,0.5040000081062317,11.96505069732666,10.978050231933594
16115,8.786559105283736,,,
16120,,,,10.284000396728516
16121,,1.0930500030517578,11.628000259399414,
16148,8.028514114043428,2.325000047683716,11.541000366210938,10.315950393676758
16155,7.0883701442920035,,,
16162,,,,9.823050498962402
16163,,3.7950000762939453,11.239950180053711,
16175,6.038079540799013,,,
16180,,,,9.088050842285156
16181,,4.663050174713135,10.48905086517334,
16195,3.912383490341979,,,
16200,,5.074950218200684,9.523950576782227,7.119000434875488
16215,2.004796237627839,,,
16220,,4.938000202178955,8.479050636291504,5.506050109863281
16238,0.1983536186299504,,,
16252,,4.366950035095215,7.23900032043457,4.1610002517700195
16263,1.7518848078409286,3.8779501914978027,6.100050449371338,3.1660501956939697
16276,2.980641691257538,,,
16280,,3.490950107574463,5.121000289916992,2.5890002250671387
16295,4.099111991176984,,,
16300,,,4.414950370788574,1.6290000677108765
16301,,3.5650501251220703,,
16319,5.6230682446841245,,,
16322,,3.589050054550171,3.6090002059936523,-0.07304999977350235
16335,7.0374882808066,,,
16342,,3.3040502071380615,2.986950159072876,-1.1980500221252441
16357,7.920339702680648,,,
16360,,,,-1.9399501085281372
16361,,3.1560001373291016,2.4340500831604004,
16375,8.673377544379338,,,
16383,,,,-2.524050235748291
16384,,3.1750502586364746,1.9939501285552979,
16397,9.208680113279586,,,
16411,,2.9479501247406006,1.696950078010559,-3.0649502277374268
16425,9.660998908101778,2.347050189971924,1.543950080871582,-3.2629501819610596
16436,9.423019111970978,,,
16444,,2.473950147628784,1.8930001258850098,-3.121950149536133
16456,8.491568478761282,,,
16460,,,,-2.4280500411987305
16461,,3.177000045776367,2.587050199508667,
16476,7.396088788272737,,,
16481,,,,-1.8799500465393066
16488,,4.13700008392334,3.496950149536133,
16502,6.6454009709679225,5.199000358581543,4.581000328063965,-1.771950125694275
16516,5.828633549570241,,,
16527,,5.250000476837158,5.5159502029418945,-1.1260499954223633
16536,4.215629271101432,,,
16541,,5.190000057220459,6.600000381469727,0.39195001125335693
16556,2.0634439793481683,,,
16561,,,,2.1319501399993896
16562,,4.764000415802002,7.459050178527832,
16576,0.9072710402049612,,,
16584,,4.361999988555908,8.293950080871582,3.4549500942230225
16596,1.7729266266892314,,,
16601,,3.9649500846862793,9.187050819396973,4.579950332641602
16616,3.0316457588379415,,,
16622,,4.43595027923584,9.820950508117676,6.208950519561768
16636,4.479557440219903,,,
16640,,,,7.317000389099121
16641,,4.242000102996826,10.885950088500977,
16657,6.242611599720179,,,
16662,,4.012050151824951,11.884050369262695,8.373000144958496
16677,7.330641975132746,,,
16686,,3.6820502281188965,12.340950965881348,9.370050430297852
16697,8.358889899037926,,,
16701,,2.7850501537323,12.715950965881348,9.775050163269043
16716,8.951937025787876,,,
16721,,1.665000081062317,12.882000923156738,9.772050857543945
16736,9.615793953032062,,,
16741,,0.8710500597953796,13.0420503616333,9.922950744628906
16756,10.082790601852286,,,
16761,,0.5760000348091125,13.11405086517334,10.423050880432129
16780,10.40853279437792,,,
16784,,0.41805002093315125,12.915000915527344,11.062050819396973
16797,10.574697099680916,,,
16802,,0.3540000021457672,12.610950469970703,11.542950630187988
16816,9.988396588354409,,,
16822,,0.973050057888031,12.027000427246094,11.47095012664795
16836,9.25594777831543,,,
16841,,,,11.337000846862793
16842,,1.821000099182129,11.713950157165527,
16856,8.24617609356092,,,
16861,,,,10.621950149536133
16862,,3.061950206756592,11.671051025390625,
16877,7.239694835069476,,,
16882,,,,10.117050170898438
16884,,4.114950180053711,11.331000328063965,
16904,6.604347715894538,4.6870503425598145,10.618050575256348,9.918000221252441
16916,5.36516611828624,,,
16933,,5.239950180053711,9.952950477600098,8.857950210571289
16937,3.9145802290604514,,,
16943,,5.271000385284424,8.950050354003906,7.525050163269043
16957,2.218529918662356,,,
16961,,5.233050346374512,8.062050819396973,6.049050331115723
16977,1.0030570390443183,,,
16981,,4.828050136566162,7.07895040512085,4.728000164031982
16997,1.6194106591206368,,,
17001,,4.261050224304199,6.094950199127197,3.517050266265869
17018,2.697064258923071,,,
17031,,3.744000196456909,5.310000419616699,3.043950080871582
17045,3.7070556897080302,,,
17046,,3.6850502490997314,4.687950134277344,2.1439499855041504
17060,4.672834521096147,,,
17061,,,,0.4639500081539154
17062,,3.886050224304199,4.332000255584717,
17076,6.2476265024457485,,,
17081,,,,-1.3060500621795654
17082,,4.06695032119751,3.8359501361846924,
17096,7.773014965746229,,,
17102,,,,-2.7750000953674316
17103,,3.2730002403259277,3.0229501724243164,
17117,8.929859656996427,,,
17122,,2.2579500675201416,2.2549500465393066,-3.367950201034546
17137,9.612426471801033,,,
17143,,,,-3.3130502700805664
17144,,1.4299501180648804,1.5769500732421875,
17157,9.815029717204599,,,
17164,,,,-2.887050151824951
17165,,1.1290500164031982,1.390950083732605,
17180,9.138015870275678,,,
17192,,,1.4629501104354858,-1.902000069618225
17193,,1.3590000867843628,,
17205,8.54416894004189,1.8900001049041748,1.908000111579895,-1.555050015449524
17217,7.881381885172287,,,
17222,,2.4570000171661377,2.6140501499176025,-1.576050043106079
17237,7.400738045256159,,,
17242,,,3.516000270843506,-1.927950143814087
17243,,3.121950149536133,,
17258,6.631125443391649,,,
17266,,,,-1.7800500392913818
17267,,3.66795015335083,4.591950416564941,
17279,5.838275160365819,,,
17282,,4.441050052642822,5.503950119018555,-1.1260499954223633
17305,4.197029089353549,4.575000286102295,6.466050148010254,0.5790000557899475
17317,1.940066821530427,,,
17322,,4.771050453186035,7.3969502449035645,2.9260501861572266
17337,0.7732710611069479,,,
17342,,4.503000259399414,8.176950454711914,5.680950164794922
17357,3.718137161663337,,,
17362,,4.282950401306152,9.148950576782227,8.671950340270996
17378,5.94032975074679,,,
17383,,5.6010003089904785,10.492950439453125,10.050000190734863
17397,6.660296575684465,,,
17402,,5.479050159454346,11.455050468444824,9.696000099182129
17417,6.834012005606475,,,
17422,,,,8.796000480651855
17423,,4.288050174713135,12.300000190734863,
17439,7.579851909388581,,,
17453,,,,8.559000015258789
17454,,3.4999501705169678,13.135050773620605,
17457,8.563589207781332,,,
17465,,2.9449501037597656,13.894050598144531,9.034950256347656
17481,9.814250814146169,,,
17482,,2.056950092315674,14.410950660705566,10.122000694274902
17498,11.099967997736806,,,
17504,,1.5139501094818115,14.803050994873047,11.473950386047363
17517,11.795406831239571,,,
17526,,1.0330500602722168,14.62605094909668,12.30405044555664
17539,11.817829847096373,,,
17542,,0.5160000324249268,13.867051124572754,12.60105037689209
17568,10.934760399082897,,,11.851950645446777
17569,,0.23595000803470612,12.931950569152832,
17582,9.822602920672658,,,
17583,,0.5380499958992004,12.156000137329102,11.148000717163086
17597,8.702830886665243,,,
17602,,,,10.85205078125
17603,,1.67205011844635,11.740050315856934,
17617,7.745183863369067,,,
17622,,2.5000500679016113,10.848000526428223,10.507050514221191
17638,6.306012436292819,,,
17642,,,,9.363000869750977
17643,,3.280050039291382,10.14900016784668,
17657,4.070062259882078,,,
17663,,3.9499502182006836,9.440999984741211,7.0759501457214355
17678,1.886669719051053,,,
17682,,,,5.1060004234313965
17683,,4.165950298309326,8.590950012207031,
17698,0.7842855607672131,,,
17706,,,,4.2109503746032715
17707,,3.5220000743865967,7.371000289916992,
17720,1.5832496754814476,,,
17733,,3.498000144958496,6.430050373077393,3.4140002727508545
17737,2.714131081987825,,,
17742,,3.850050210952759,5.511000156402588,2.2800002098083496
17757,4.025167445141355,,,
17762,,,4.846050262451172,0.9570000171661377
17763,,3.9190502166748047,,
17777,5.4483472995495426,,,
17782,,,4.150050163269043,-0.5860500335693359
17783,,3.589050054550171,,
17801,6.882824138930284,,,
17803,,2.893050193786621,3.4009501934051514,-1.7509500980377197
17828,7.860355384305351,2.365950107574463,2.874000072479248,-2.3299500942230225
17838,8.271080596328211,,,
17844,,2.056950092315674,2.3359501361846924,-2.1739501953125
17859,8.576026201151208,,,
17862,,,1.8690000772476196,-1.9690500497817993
17863,,1.7989500761032104,,
17877,8.786123206428144,,,
17886,,,,-2.1100502014160156
17887,,1.6770000457763672,1.6900501251220703,
17898,9.26737457791487,,,
17903,,,,-2.6959500312805176
17904,,1.4110500812530518,1.6950000524520874,
17918,9.284301256254803,,,
17923,,1.194000005722046,1.8960001468658447,-2.69100022315979
17938,8.440868468235177,,,
17944,,1.855950117111206,2.5420501232147217,-1.8799500465393066
17958,7.598288604388239,,,
17963,,2.653050184249878,3.1710002422332764,-1.6669501066207886
17978,6.793197584109272,,,
17982,,,,-1.015950083732605
17983,,2.7850501537323,3.9370501041412354,
17998,5.588502607063913,,,
18003,,2.104950189590454,4.819950103759766,0.2850000262260437
18018,3.3886101005266323,,,
18023,,2.0500500202178955,6.526050090789795,2.6920502185821533
18038,1.603339721101235,,,
18043,,,,5.214000225067139
18044,,2.5309500694274902,8.803950309753418,
18058,3.8478242943950947,,,
18063,,2.6269500255584717,10.888050079345703,7.336050510406494
18087,6.967763240729225,3.936000108718872,13.317000389099121,9.42495059967041
18098,8.507803532479205,,,
18103,,4.912050247192383,14.536951065063477,9.729000091552734
18118,9.36496818410802,,,
18123,,4.711050033569336,14.784000396728516,10.507050514221191
18138,9.620106431526953,,,
18143,,4.570050239562988,14.394001007080078,11.445000648498535
18159,9.1997055670022,,,
18163,,2.9599502086639404,12.991950988769531,11.74905014038086
18178,5.684734300831035,,,
18186,,1.045050024986267,11.296950340270996,8.097000122070312
18198,7.404973817478954,,,
18203,,,,10.906950950622559
18204,,,10.458000183105469,
18205,,1.3729500770568848,,
18220,5.439487488670628,,,
18234,,2.55495023727417,9.201000213623047,10.593000411987305
18238,4.320452889615476,,,
18248,,2.644050121307373,8.494950294494629,9.526050567626953
18261,3.0861185914032983,,,
18264,,1.927950143814087,7.789050579071045,8.145000457763672
18278,2.0968346718379416,,,
18283,,,,6.160950183868408
18284,,1.1500500440597534,7.267950534820557,
18298,2.3399760060832695,,,
18306,,,,5.254950046539307
18307,,0.9780000448226929,7.2270002365112305,
18321,1.5942241486978874,,,
18323,,1.5570000410079956,7.062000274658203,5.259000301361084
18347,1.0285812293259367,,,5.668950080871582
18348,,1.7299500703811646,7.017000198364258,
18362,0.921313033723117,,,
18365,,1.998000144958496,7.114950180053711,5.221050262451172
18378,1.7209419145418385,,,
18384,,1.8520500659942627,7.3060503005981445,4.501049995422363
18400,1.9735505446965182,,,
18404,,1.5910500288009644,7.335000514984131,4.34505033493042
18418,1.7543564794179118,,,
18425,,,7.368000507354736,4.788000106811523
18426,,1.3230000734329224,,
18439,1.1218211509085816,,,
18444,,1.1050500869750977,7.2960004806518555,5.2260003089904785
18459,1.2288376427067893,,,
18464,,0.8899500370025635,7.299000263214111,5.080050468444824
18478,1.154268267643339,,,
18485,,0.8040000200271606,7.3969502449035645,5.049000263214111
18512,1.213664571189451,,,
18513,,1.002000093460083,7.653000354766846,4.6080002784729
18519,1.0819432191810532,,,
18527,,1.4280000925064087,7.885050296783447,4.812000274658203
18539,0.32791777152336216,,,
18544,,1.1290500164031982,7.777050495147705,5.63700008392334
18559,0.5884605762577869,,,
18563,,,,5.836050510406494
18564,,0.3679500222206116,7.533000469207764,
18581,0.7662841139600214,,,
18594,,,,5.8120503425598145
18595,,0.3130500018596649,7.701000213623047,
18607,0.37137177743479766,,,
18608,,0.6169500350952148,7.873050212860107,5.424000263214111
18619,0.4823182338320882,,,
18624,,0.5400000214576721,8.011950492858887,5.0970001220703125
18639,0.5778172679186565,,,
18644,,,,5.010000228881836
18645,,0.6030000448226929,8.170050621032715,
18661,0.4292251874165312,,,
18664,,0.6499500274658203,8.182050704956055,5.061000347137451
18679,0.32349376741888053,,,
18685,,,,5.086950302124023
18686,,0.5209500193595886,8.11500072479248,
18699,0.3538165208190148,,,
18704,,0.3850500285625458,8.170050621032715,4.957950115203857
18719,0.4946506265764887,,,
18725,,0.2530499994754791,8.164950370788574,4.909950256347656
18754,0.313422011147712,0.45900002121925354,8.23905086517334,5.070000171661377
18768,0.23175293964077096,,,
18782,0.13202182239528984,0.8149500489234924,8.320950508117676,5.080050468444824
18799,,,,5.070000171661377
18800,0.19148640997687416,0.5929500460624695,8.220000267028809,
18816,,0.39900001883506775,8.184000015258789,4.993950366973877
18819,0.4454643258390568,,,
18843,0.33464167424547014,0.4249500334262848,8.196000099182129,4.711050033569336
18870,0.5228933951023649,0.4849500358104706,8.224950790405273,4.801950454711914
18880,0.6276217783966984,0.1770000010728836,8.014050483703613,4.6870503425598145
18899,0.47603551462762783,0.3850500285625458,8.353950500488281,3.988950252532959
18919,0.41460415661656247,,8.055000305175781,4.741950035095215
18920,,0.361050009727478,,
18926,,0.9690000414848328,8.188950538635254,4.921950340270996
18939,0.8044023101011858,,,
18949,,1.6000500917434692,8.50005054473877,5.652000427246094
18959,1.439564424971171,,,
18979,,,,6.535050392150879
18980,1.0240531991274915,1.3780500888824463,8.148000717163086,
